Akun,Tweet,Lokasi
https://twitter.com/ahmadhellishfau,#JokowiCakImin #JoinKepri2019 #NasionalisReligius FOLLOW | RETWEET | LIKE | KOMEN Jokowi-CakImin https://t.co/BVop6cweSR,
https://twitter.com/ahmadhellishfau,#JokowiCakImin #JoinKepri2019 #NasionalisReligius FOLLOW | RETWEET | LIKE | KOMEN Jokowi-CakImin https://t.co/QQfHxlrREc,
https://twitter.com/ahmadhellishfau,#JokowiCakImin #JoinKepri2019 #NasionalisReligius FOLLOW | RETWEET | LIKE | KOMEN Jokowi-CakImin https://t.co/hAVsWDXKMm,
https://twitter.com/ahmadhellishfau,#JokowiCakImin #JoinKepri2019 #NasionalisReligius FOLLOW | RETWEET | LIKE | KOMEN Jokowi-CakImin https://t.co/vxsM2r69a0,
https://twitter.com/ahmadhellishfau,#JokowiCakImin #JoinKepri2019 #NasionalisReligius FOLLOW | RETWEET | LIKE | KOMEN Jokowi-CakImin https://t.co/ElUCLRLSMu,
https://twitter.com/spec_politic,"Emangnya pohon beringin dapat menjadi tempat teduh untuk yang lain ya? 

@airlangga_hrt @cakimiNOW
@suryapaloh51 @syaikhu_ahmad
#Golkar #Nasdem #PKS #PKB #airlanggahartarto #suryapaloh #cakimin #ahmadsyaikhu https://t.co/VHYgTWOr1j",
https://twitter.com/SaidaFathan,@cakimin https://t.co/g8zwC4ViE7,
https://twitter.com/dpwpkbjabar,"Pastikan RUU PPRT segera disahkan DPR 😉

#survey #politik #pemilu2024 #pilpres2024 #GusMuhaimin #MuhaiminIskandar #cakimin #syaifulhuda #ajamacepjamaludin #prt #art #uud #undangundang

@dpp_pkb @cakiminow @emhasanuddin @syaifulhooda @AcepJamaludin01 https://t.co/ZkbHmHf9qu",
https://twitter.com/MRois26543529,"Desa-Desa yg berada di pulau jawa timur memang Kece.... teruslah meng aspirasikan apa yg menjadi kebutuhan Desa...
Bravo....
#BudalGus 
#cakimin 
#pkbuntukbangsa https://t.co/agMhp6CVBk",
https://twitter.com/MasNasirudin,"Mandat daerah untuk Indonesia
#desa
#cakimin https://t.co/vOJeGYNu1F",
https://twitter.com/qiu_qiu66,"#BudalGus 
#cakimin 
#GusMuhaiminBerangkat https://t.co/BHry8w82p2",
https://twitter.com/Iya5Riya,"#budalgus #gusmuhaiminberangkat #nu  #gusmuhaimin #muhaiminiskandar  #pkb #cakimin #syaifulhuda #acepjamaludin  #desa #kades

@dpp_pkb @cakiminow  @syaifulhooda https://t.co/MAo4vpgP73",
https://twitter.com/Iya5Riya,"#budalgus #gusmuhaiminberangkat #nu  #gusmuhaimin #muhaiminiskandar  #pkb #cakimin #syaifulhuda #acepjamaludin  #desa #kades

@dpp_pkb @cakiminow  @syaifulhooda https://t.co/ocClh1yX19",
https://twitter.com/CakImin_Bulian,"Kita berjuang bersama Gus Muhaimin 

#BudalGus 
#GusMuhaiminBerangkat 

@cakimiNOW https://t.co/MHmsXlomgk",
https://twitter.com/Robertrobianto1,#Cakimin https://t.co/ZCLgmz4zzq,"Place(id='25ced22a2e2b208a', fullName='Tanjung Kemuning, Indonesia', name='Tanjung Kemuning', type='city', country='Indonesia', countryCode='ID')"
https://twitter.com/RudiYan36776046,#cakimin https://t.co/V6Opk5qorf,
https://twitter.com/portalmediaid,"Tak Risau Jika Prabowo Berpaling Ke Khofifah, Ini Respon Cak Imin

Baca Selengkapnya: https://t.co/9Wt3TUMVGc

#BeritaTerkini #media #Online #news #BreakingNews #prabowo #khofifah #cakimin #politik #Indonesia",
https://twitter.com/HasanudinTiro,"Canvasing Gus Muhaimin Iskandar 

@cakimiNOW 

#gusmuhaimin #cakimin #pkb https://t.co/2Ky0s7ijgY",
https://twitter.com/Kop15achet,"@satupersepsi @cakimiNOW Ini pelecehan sih, tolong ditertibkan. Cakimin itu capres, jangan macem2.",
https://twitter.com/stela_langkun,@cakimin https://t.co/hQcKZUvMvN,
https://twitter.com/Hanafi21Hanafi,"#BudalGus 
#GusMuhaiminBerangkat 
#Cakimin
#FraksiPKB
#DPPPKB https://t.co/CeIIcvInq1",
https://twitter.com/ahmadhellishfau,#JokowiCakImin #JoinKepri2019 #NasionalisReligius FOLLOW | RETWEET | LIKE | KOMEN Jokowi-CakImin https://t.co/Vm7VQAgEcT,
https://twitter.com/dandibahtiar,"Ayo bergerak bersama @cakimin 
#mandatdesa
#BudalGus
#GusMuhaiminBerangkat https://t.co/u3j3cbt7PP",
https://twitter.com/aldi2697,"#mandatdesa
#cakimin https://t.co/aT2T2ocuGe",
https://twitter.com/gaspoll2024,"""Padahal kita ini hidup tumbuh tanpa kuota apapun Wi-Fi kita menyala-nyala selamanya."" - A. Muhaimin Iskandar

#gaspoll #GusMuhaiminAsikPoll #CakImin #MuhaiminIskandar #NTB https://t.co/3zxohyH8ew",
https://twitter.com/ITetehuka,"Predides pilihan Rakyat adalah Cakimin,. https://t.co/wVHHEDmoJd","Place(id='3ca381967d8f4c1d', fullName='Moluccas, Indonesia', name='Moluccas', type='admin', country='Indonesia', countryCode='ID')"
https://twitter.com/sutiknopkb,"Kumpul bersama warga RT. 05 RW. 03 Pesanggrahan Kelurahan Pesanggrahan, Senin (13/2).

Semoga silaturahmi kita bisa tetap terjalin. Aamiin

#silaturahmi 
#pesanggrahan
#cakimin 
#sutikno 
#sutiknopkb https://t.co/5HBFB709he",
https://twitter.com/ahmadhellishfau,#JokowiCakImin #JoinKepri2019 #NasionalisReligius FOLLOW | RETWEET | LIKE | KOMEN Jokowi-CakImin https://t.co/eFfyQujClf,
https://twitter.com/ahmadhellishfau,#JokowiCakImin #JoinKepri2019 #NasionalisReligius FOLLOW | RETWEET | LIKE | KOMEN Jokowi-CakImin https://t.co/bmH4Y3wEph,
https://twitter.com/Kop15achet,@Bambangelf Cakimin pancen oyyeee..,
https://twitter.com/YaminBosTambang,"Gus Muhaimin adalah tokoh yang punya rumah, punya keluarga, dan punya kontribusi dari Desa untuk Indonesia.
@cakimin
#GusMuhaiminBerangkat",
https://twitter.com/dpwpkbjabar,"Gus Muhaimin diberi mandat oleh kepala desa sebagai tokoh nasional untuk memimpin dan menyatukan Indonesia. 🇮🇩🇮🇩🇮🇩

#budalgus #gusmuhaiminberangkat #nu  #gusmuhaimin #muhaiminiskandar  #pkb #cakimin #syaifulhuda #acepjamaludin  #desa #kades

@dpp_pkb @cakiminow  @syaifulhooda https://t.co/rOucAn9Rwz",
https://twitter.com/parenangi,#CakImin https://t.co/t0CMRJKrfQ,
https://twitter.com/fauzanfuadiFF,"Mandat Desa untuk Indonesia

@cakiminow 

#gusmuhaimin 
#Muhaiminiskandar 
#cakimin 
#cakiminuntukindonesia 
#1pkb 
#pkb 
#pkbjatim 
#konkret https://t.co/Q80NWqnnxw",
https://twitter.com/sofyanachmad49,"Bidal Gus....
#cakimin
#nanangsusanto https://t.co/0nL4iFhF2k",
https://twitter.com/nifrijalrijal,"#Gusmihaimin
#PKB
#cakimin
#ibrahum
#alfianur
#zulkifli
#busra https://t.co/WiZra1D2KN",
https://twitter.com/Indogemilang,setuju gak nih? #airlanggahartarto #golkarindonesia #koalisi #cakimin #capres2024 #prabowo #pilpres2024 @airlangga_hrt https://t.co/tzvGMQ3XbW,
https://twitter.com/nifrijalrijal,"#Cakimin
#dpp_pkb https://t.co/43iRyQSv4Y",
https://twitter.com/beritajatimcom,"Cak Imin Ngaku Tak Tahu Prabowo Temui Khofifah.

Cak Imin mengaku tidak mengetahui pertemuan Ketum Gerindra, Prabowo Subianto dengan Gubernur Jawa Timur, Khofifah Indar Parawansa. --… https://t.co/3Gx9kCeZpR #PolitikPemerintahan #Blitar #Cakimin #Khofifah via @beritajatimcom",
https://twitter.com/mshodiq613,"#Budalgus
#GusMuhaiminBerangkat 
#muhaiminiskandar
#cakimin https://t.co/zmgSjFx9ut",
https://twitter.com/ahmadhellishfau,#JokowiCakImin #JoinKepri2019 #NasionalisReligius FOLLOW | RETWEET | LIKE | KOMEN Jokowi-CakImin https://t.co/fzSefCFXmk,
https://twitter.com/andreasfahmi2,mandat desa untuk indonesia #gusmuhaimin #cakimin https://t.co/lfCSLkOwuC,
https://twitter.com/Kop15achet,"@gaspoll2024 Cakimin for R1, yes?",
https://twitter.com/talkaboutthis__,"Waah Pak Jokowi kasih tanda-tanda niih 

#airlanggahartarto #jokowi #golkarindonesia #indonesia #pemilu #partaipolitik #suryapaloh #nasdem #cakimin #muhaiminiskandar #zulkiflihasan #ridwankamil #ValentinesDay #14february https://t.co/ZYH8CGSZdM",
https://twitter.com/Reneldysch_82,"#BudalGus
#GusMuhainBerangkat
#cakimin
#DPP_PKB https://t.co/XL1geI9lof",
https://twitter.com/netrayID,"Melihat Top 5 popularitas tokoh politik periode ini, 
@CakiminNow dan @RidwanKamil keluar dari 5 besar digantikan dengan @ErickThohir diurutan 4 dan @ganjarpranowo di urutan kelima. 

#rk #ridwankamil #cakimin #tokohpolitik #mediamonitoring",
https://twitter.com/ahmadhellishfau,#JokowiCakImin #JoinKepri2019 #NasionalisReligius FOLLOW | RETWEET | LIKE | KOMEN Jokowi-CakImin https://t.co/QHzFeRdy7U,
https://twitter.com/ahmadhellishfau,#JokowiCakImin #JoinKepri2019 #NasionalisReligius FOLLOW | RETWEET | LIKE | KOMEN Jokowi-CakImin https://t.co/fTcR28eFiE,
https://twitter.com/Batli544264311,"#gusbudal
#muhaiminiskandar 
#cakimin https://t.co/QQsgkvbjPX",
https://twitter.com/dJarotSWibowo,"#cakimin
#BudalGus!
#GusMuhaiminBerangkat https://t.co/6pvAUPQj2I",
https://twitter.com/dJarotSWibowo,"#cakimin
#BudalGus!
#GusMuhaiminBerangkat https://t.co/ATlkiHsc22",
https://twitter.com/muhamma39967166,"Mandat Desa
#BudhaIGus
#muhaiminiskandar
@cakimiNOW 
@DPP_PKB 
@cakimin https://t.co/6JyUfBI8lP",
https://twitter.com/erni_hakim,"Mandat Desa untuk Indonesia
@Cakimin
@EmHasanuddin 
@Jazilul_Fawaid
@DPP_PKB 
@zainul_munas 
@SukoyoKasekpro 
@Brigade01Arwan1 
@hasanroviqi
@Mursyidan10 @Zarmin_s @HasanZulfahmi https://t.co/TY29n52YwU",
https://twitter.com/ThePhraseID,"Ketua Umum Partai Golkar dan Ketua Umum DPP PKB Muhaimin Iskandar langsungkan pertemuan di Senayan sepakat buat politik adem terus.
#ThePhraseID #partaigolkar #pkb #airlanggahartarto #cakimin #partaipolitik #PemiluSerentak2024  @airlangga_hrt @cakimiNOW 
https://t.co/kg9dshbuQs",
https://twitter.com/bengkeldodo,"Simulasi pasangan menurut Mas Saepul ... saya sih setuju ✅️

#prabowo #cakimin kalau kamu piye ? https://t.co/IC1k1xLaZC","Place(id='6d1b5a6ea3fa2390', fullName='Kebumen, Indonesia', name='Kebumen', type='city', country='Indonesia', countryCode='ID')"
https://twitter.com/SedulurU,#gusmuhaimin #cakimin #gusimin #gusmuhaiminpresiden2024 #pkb #pkbmojokerto https://t.co/PIrluITtZ6,
https://twitter.com/RahayaanSanti,"#MandatDesaUntukIndonesia
#CakImin https://t.co/fZmHG14qQ8",
https://twitter.com/ahmadhellishfau,#JokowiCakImin #JoinKepri2019 #NasionalisReligius FOLLOW | RETWEET | LIKE | KOMEN Jokowi-CakImin https://t.co/LTos2TzJOX,
https://twitter.com/Miftahu63151063,"#cakimin 
#berangkat https://t.co/JRSLLr3Zxd",
https://twitter.com/sutiknopkb,"Aamiin...

#cakimin
#1AbadNU 
#sutikno
#sutiinopkb https://t.co/TywBlrX5oC",
https://twitter.com/fauzanfuadiFF,"Ladub gus!

@cakiminow 

#Muhaiminiskandar
#gusmuhaiminpresiden2024 
#gusmuhaimin 
#cakimin 
#1pkb 
#pkb 
#pkbjatim 
#konkret https://t.co/5vQzUOfIhV",
https://twitter.com/abdullah_kusa,"#MandatDesaUntukIndonesia 
#CakImin https://t.co/rMl7swqUJp",
https://twitter.com/AsepRuk75803213,#cakimin https://t.co/2pQUQ5NPKr,
https://twitter.com/widiyanto_tpp,"Aku bolo mu Gus...
Dukung Penuh...

#budalgus 
#presidenku2024
#cakimin
#pkbuntukbangsa https://t.co/YeXWErn5mS",
https://twitter.com/ArhyBrata_,"#BudalGus
#gusmuhaimin
@cakimin
@dpp_pkb
@malik_haramain 
@yusra_daridesa https://t.co/Cy4VXLwrJf",
https://twitter.com/AirlanggaKerja,"Bertemu dengan Ketua Umum DPP Partai Kebangkitan Bangsa (PKB) Bapak Muhaimin Iskandar @cakimiNOW 

Topik lainnya yang dibicarakan tentunya berkaitan dengan kerjasama dalam membangun koalisi jelang Pilpres 2024.

Salam semangat 🙏🏻 #airlanggahartarto #cakimin #golkarindonesia #pkb https://t.co/RHvvL8yVnc",
https://twitter.com/Muhamad65382128,"BudalGus
#cakimin https://t.co/E74pktZrSP",
https://twitter.com/Murni19831015,@CakImin_Bulian Mantap,
https://twitter.com/CakImin_Bulian,"Mandat Desa untuk Indonesia
#budalgus
#GusMuhaiminBerangkat https://t.co/2c1aV7E8MX",
https://twitter.com/AhmadRi06945265,"#BundalGus
#Gus MuhaiminBerangkat
@Cakimin Now https://t.co/AttSNyfjQ0","Place(id='413c7bba7bac61a4', fullName='Central Borneo, Indonesia', name='Central Borneo', type='admin', country='Indonesia', countryCode='ID')"
https://twitter.com/ahmadhellishfau,#JokowiCakImin #JoinKepri2019 #NasionalisReligius FOLLOW | RETWEET | LIKE | KOMEN Jokowi-CakImin https://t.co/PpUcf0Grq9,
https://twitter.com/derasdotid,"Cak Imin dan Airlangga mengisyaratkan peluang peleburan koalisi menjelang Pemilu 2024. Namun hal ini masih menjadi tanda tanya. Cek dulu ya video ini. 

#cakimin #derasdotid #airlanggahartarto #gusmuhaimin #pemilu2024 https://t.co/MPOsuwEdv3",
https://twitter.com/ahmadhellishfau,#JokowiCakImin #JoinKepri2019 #NasionalisReligius FOLLOW | RETWEET | LIKE | KOMEN Jokowi-CakImin https://t.co/f5nYIlztpd,
https://twitter.com/PKB_Bojonegoro,"Reposted from @muhaimin.squad 
Salah satu yang patut di contoh,
 @aeshnina Aktivis cilik yg mencintai lingkungan.😇

Anak muda ayo cintai lingkungan, stop sampah plastik❗️

#MuhaiminIskandar
#GusMuhaimin
#CakImin
#NextPresident2024 https://t.co/JL8CyldUPo",
https://twitter.com/warna_nusa,"Cak Imin Ketemuan dengan Airlangga Hartarto, Ada Apa Nih? Rocky Gerung: Pertemuan Semacam Ini Sebetulnya ...

#cakimin #airlanggahartarto #rockygerung
https://t.co/htWngzkE0H",
https://twitter.com/TeknokratJawa,#airlanggahartarto #cakimin #prabowo #gerindra #golkarindonesia https://t.co/bsgsG5GLOH,
https://twitter.com/ahmadhellishfau,#JokowiCakImin #JoinKepri2019 #NasionalisReligius FOLLOW | RETWEET | LIKE | KOMEN Jokowi-CakImin https://t.co/xh1wMYkMWD,
https://twitter.com/AirlanggaBkarya,"PKB bertemu Golkar sinyal memberi peluang koalisi
@airlangga_hrt #airlanggahartarto #golkarindonesia #partaipkb #cakimin #istorasenayan #beritaterkini #infopolitik #viralpolitik #politikindonesia #beritahariini #news #teupdate https://t.co/2nL8CncxKG",
https://twitter.com/dpwpkbjabar,"Day 2: Uji Kelayakan dan Kepatutan Bacaleg DPRD Provinsi Se-Jawa Barat.

Ketika kita meyakini bahwa kita layak, maka majulah dan sejahterakanlah masyarakat kita. 😉

#nu #1abadnu #gusmuhaimin #muhaiminiskandar #anakyatim #pkb #cakimin #syaifulhuda #acepjamaludin #caleg #dewan https://t.co/VG3t6fSNRf",
https://twitter.com/PemimpinNegeri,Airlangga Hartarto bertemu dengan Cak Imin #golkarindonesia #airlanggahartarto #CakImin https://t.co/1Sqag45t7H,
https://twitter.com/IndonesiaEmas24,"Golkar-PKB, jalan bareng ""perlahan tapi pasti"".

#GolkarIndonesia #PKB #AirlanggaHartarto #CakImin #Pemilu2024 https://t.co/7NudPxVkYd",
https://twitter.com/khakavu,"#RamaikanPKB_DenganRiangGembira
#GusMuhaimin
#CakImin https://t.co/WBXe5YuwOx",
https://twitter.com/ahmadhellishfau,#JokowiCakImin #JoinKepri2019 #NasionalisReligius FOLLOW | RETWEET | LIKE | KOMEN Jokowi-CakImin https://t.co/GRHhouiNHe,
https://twitter.com/ahmadhellishfau,#JokowiCakImin #JoinKepri2019 #NasionalisReligius FOLLOW | RETWEET | LIKE | KOMEN Jokowi-CakImin https://t.co/eLfw9Ega2A,
https://twitter.com/ahmadhellishfau,#JokowiCakImin #JoinKepri2019 #NasionalisReligius FOLLOW | RETWEET | LIKE | KOMEN Jokowi-CakImin https://t.co/1KCYuiKgXW,
https://twitter.com/ahmadhellishfau,#JokowiCakImin #JoinKepri2019 #NasionalisReligius FOLLOW | RETWEET | LIKE | KOMEN Jokowi-CakImin https://t.co/JMNBRAc1WN,
https://twitter.com/SedulurU,"Bangga jadi Santri. Fastabiqul Khoirot memasuki abad ke 2 NU

#satuabadnu #1abadnu #gusmuhaimin #cakimin #gusimin #gusmuhaiminpresiden2024 #pkb #pkbmojokerto https://t.co/BVJfYpM8mh",
https://twitter.com/sutiknopkb,"Kemeriahan pagelaran wayang kulit dalam rangka memperingati 1 abad NU di Posko Sutikno, (Jumat, 10/2).

#1abadnu 
#cakimin 
#sutikno 
#sutiknopkb https://t.co/yTDIpoum80",
https://twitter.com/xix0_3,"@HazHasibuan @AndiDarwis71 @cakimiNOW Betul bang, kasian kuliatnya 😂
Sekarang ini ada 2 orang yang lagi terganggu psikologi-nya yaitu CakImin dan BangGanjar. Perlua Healing time 😆 https://t.co/6lELIXwwLS",
https://twitter.com/bangsa_radar,#golkarindonesia #pkb #satukoalisi #airlanggahartarto #cakimin @golkar_id @ https://t.co/09DqELlGM3,
https://twitter.com/xix0_3,"@HazHasibuan @AndiDarwis71 @cakimiNOW Hubungan lagi di gantung kek gantungan kunci 🔑
mau cere ntar nggak dinafkahi 😉
CakImin lagi DILEMA 😂",
https://twitter.com/ahmadhellishfau,#JokowiCakImin #JoinKepri2019 #NasionalisReligius FOLLOW | RETWEET | LIKE | KOMEN Jokowi-CakImin https://t.co/H2bwMi9yjb,
https://twitter.com/Abbasyahrir,#CakImin Sukses selalu https://t.co/TBtof1g17b,
https://twitter.com/kamsaniyyyuuu,"#cakimin
#PKBuntukBangsa https://t.co/ONoTYGXaPs",
https://twitter.com/kemilau_negeri,"#airlanggahartarto #golkarindonesia #gusmuhaimin #cakimin #pemilu2024

@airlangga_hrt https://t.co/5ZYVxIxN3l",
https://twitter.com/Info_parlemen,Apakah Koalisi Kebangkitan Indonesia Raya akan bersatu dengan Koalisi Indonesia Bersatu? #airlanggahartarto #golkarindonesia #cakimin #PKBuntukBangsa #HogwartLegacy #capres2024 #pemilu2024 #PemiluSerentak2024 https://t.co/yXprUA8xX9,
https://twitter.com/bapakbangsa__,#pkb #cakimin #airlanggahartarto #golkarindonesia #koalisi #pemilu https://t.co/56MfaB6Lg0,
https://twitter.com/mutiarajawa_,#AirlanggaHartarto #GolkarIndonesia #CakImin #tolakkemundurandemokrasi #fypシ @airlangga_hrt https://t.co/5hGhaKz5SM,
https://twitter.com/PembawaPerubahn,PKB gabug Partai Golkar ? #airlanggahartarto #golkarindonesia #pkb #cakimin #koalisi https://t.co/BoO07PH5OQ,
https://twitter.com/DLulung,"#GusMuhaiminTeruji 
#cakimin https://t.co/kuEjPDtdKA",
https://twitter.com/Democrazy___id,#golkarindonesia #pkb #cakimin #airlanggahartarto #koalisi #pemilu https://t.co/DE5bFUfkQd,
https://twitter.com/Seputar2024,#AirlanggaHartarto #GolkarIndonesia #CakImin #PKB #KoalisiIndonesiaBersatu https://t.co/aA5FN0apBw,
https://twitter.com/mbangunbangsa,#AirlanggaHartarto #golkarindonesia #golkar #pkb #capres #Capres2024 #cakimin https://t.co/EMBowT6uCb,
https://twitter.com/KembangBeringin,"#GolkarIndonesia
#AirlanggaHartarto
#PKB
#CakImin
#PartaiPolitik @airlangga_hrt https://t.co/clzFoeh1eR",
https://twitter.com/Harapan__Bangsa,#AirlanggaHartarto #PartaiGolkar #GolkarIndonesia #CakImin #PKB https://t.co/gkPGJUgjtJ,
https://twitter.com/g_politik2024,"Saling pakaikan sarung kuning dan hijau jadi simbol kolaborasi @golkar_id - PKB 

#airlanggahartarto #cakimin #golkarindonesia #PKB #politik Hujan Malming https://t.co/a9pRuJG3El",
https://twitter.com/airlangga_suara,#airlanggahartarto #golkarindonesia  #suaraairlangga #cakimin @airlangga_hrt @golkar_id https://t.co/QZGjVyfKWl,
https://twitter.com/idnbersatu2024,"Jalan2 ke Taman Safari eehh.. Hujan turun pas di kandang macan, macan basah keujanan. @airlangga_hrt @golkar_id #airlanggahartarto #golkarindonesia #news #viral #indonesia #cakimin #pkb https://t.co/WG0paySMbj",
https://twitter.com/MenujuIndJaya,#AirlanggaHartartoto #cakimin #GolkarIndonesia #pkb #PartaiGolkar #Golkar2024 #GolkarMenang https://t.co/969uYJSJ8x,
